Time;Symbol;CurrentPrice;M15MA7;M15MA13;M15MA26;M15MA52;M15MA104;M15MA208;M15BOLL132U;M15BOLL132L;M15KDJ853M;M15KDJ853S;M15RSI14;M15MA180;M15MA360;M15MA540;H1MA7;H1MA13;H1MA26;H1MA52;H1MA104;H1MA208;H1BOLL132U;H1BOLL132L;H1KDJ853M;H1KDJ853S;H1RSI14;H1MA180;H1MA360;H1MA540;H4KDJ853M;iBOLL;zM15KDJ;zH1KDJ
2015.02.23 07:33:31;EURUSD;1.13757;1.13796;1.13819;1.1379;1.13813;1.13584;1.13731;1.13896;1.13741;8;14;44;1.13662;1.13818;1.13827;1.13795;1.13815;1.13603;1.13731;1.1379;1.13703;1.13944;1.13686;51;43;52;1.13791;1.13733;1.13597;64;-7;;
2015.02.23 07:34:01;EURUSD;1.13762;1.13797;1.13819;1.1379;1.13813;1.13584;1.13731;1.13895;1.13743;10;15;45;1.13662;1.13818;1.13827;1.13795;1.13815;1.13603;1.13731;1.1379;1.13703;1.13944;1.13687;52;43;52;1.13791;1.13733;1.13597;64;-7;;
2015.02.23 07:34:31;EURUSD;1.13754;1.13796;1.13818;1.1379;1.13813;1.13584;1.13731;1.13897;1.1374;7;14;44;1.13662;1.13818;1.13827;1.13794;1.13815;1.13603;1.13731;1.1379;1.13703;1.13944;1.13685;51;43;52;1.13791;1.13733;1.13597;64;-7;;
2015.02.23 07:35:01;EURUSD;1.13754;1.13796;1.13818;1.1379;1.13813;1.13584;1.13731;1.13897;1.1374;7;14;44;1.13662;1.13818;1.13827;1.13794;1.13815;1.13603;1.13731;1.1379;1.13703;1.13944;1.13685;51;43;52;1.13791;1.13733;1.13597;64;-7;;
2015.02.23 07:35:31;EURUSD;1.13754;1.13796;1.13818;1.1379;1.13813;1.13584;1.13731;1.13897;1.1374;7;14;44;1.13662;1.13818;1.13827;1.13794;1.13815;1.13603;1.13731;1.1379;1.13703;1.13944;1.13685;51;43;52;1.13791;1.13733;1.13597;64;-7;;
2015.02.23 07:36:01;EURUSD;1.13754;1.13796;1.13818;1.1379;1.13813;1.13584;1.13731;1.13897;1.1374;7;14;44;1.13662;1.13818;1.13827;1.13794;1.13815;1.13603;1.13731;1.1379;1.13703;1.13944;1.13685;51;43;52;1.13791;1.13733;1.13597;64;-7;;
2015.02.23 07:36:31;EURUSD;1.13755;1.13796;1.13818;1.1379;1.13813;1.13584;1.13731;1.13897;1.1374;8;14;44;1.13662;1.13818;1.13827;1.13794;1.13815;1.13603;1.13731;1.1379;1.13703;1.13944;1.13686;51;43;52;1.13791;1.13733;1.13597;64;-7;;
2015.02.23 07:37:01;EURUSD;1.13756;1.13796;1.13819;1.1379;1.13813;1.13584;1.13731;1.13896;1.13741;8;14;44;1.13662;1.13818;1.13827;1.13795;1.13815;1.13603;1.13731;1.1379;1.13703;1.13944;1.13686;51;43;52;1.13791;1.13733;1.13597;64;-7;;
2015.02.23 07:37:31;EURUSD;1.13756;1.13796;1.13819;1.1379;1.13813;1.13584;1.13731;1.13896;1.13741;8;14;44;1.13662;1.13818;1.13827;1.13795;1.13815;1.13603;1.13731;1.1379;1.13703;1.13944;1.13686;51;43;52;1.13791;1.13733;1.13597;64;-7;;
2015.02.23 07:38:01;EURUSD;1.13756;1.13796;1.13819;1.1379;1.13813;1.13584;1.13731;1.13896;1.13741;8;14;44;1.13662;1.13818;1.13827;1.13795;1.13815;1.13603;1.13731;1.1379;1.13703;1.13944;1.13686;51;43;52;1.13791;1.13733;1.13597;64;-7;;
2015.02.23 07:38:30;EURUSD;1.13756;1.13796;1.13818;1.1379;1.13813;1.13584;1.13731;1.13897;1.1374;8;14;44;1.13662;1.13818;1.13827;1.13794;1.13815;1.13603;1.13731;1.1379;1.13703;1.13944;1.13686;51;43;52;1.13791;1.13733;1.13597;64;-7;;
2015.02.23 07:39:01;EURUSD;1.13755;1.13796;1.13818;1.1379;1.13813;1.13584;1.13731;1.13897;1.1374;8;14;44;1.13662;1.13818;1.13827;1.13794;1.13815;1.13603;1.13731;1.1379;1.13703;1.13944;1.13686;51;43;52;1.13791;1.13733;1.13597;64;-7;;
2015.02.23 07:39:31;EURUSD;1.13755;1.13796;1.13818;1.1379;1.13813;1.13584;1.13731;1.13897;1.1374;8;14;44;1.13662;1.13818;1.13827;1.13794;1.13815;1.13603;1.13731;1.1379;1.13703;1.13944;1.13686;51;43;52;1.13791;1.13733;1.13597;64;-7;;
2015.02.23 07:40:01;EURUSD;1.13755;1.13796;1.13818;1.1379;1.13813;1.13584;1.13731;1.13897;1.1374;8;14;44;1.13662;1.13818;1.13827;1.13794;1.13815;1.13603;1.13731;1.1379;1.13703;1.13944;1.13686;51;43;52;1.13791;1.13733;1.13597;64;-7;;
2015.02.23 07:40:31;EURUSD;1.13756;1.13796;1.13818;1.1379;1.13813;1.13584;1.13731;1.13897;1.1374;8;14;44;1.13662;1.13818;1.13827;1.13794;1.13815;1.13603;1.13731;1.1379;1.13703;1.13944;1.13686;51;43;52;1.13791;1.13733;1.13597;64;-7;;
2015.02.23 07:41:01;EURUSD;1.13762;1.13797;1.13819;1.1379;1.13813;1.13584;1.13731;1.13895;1.13743;10;15;45;1.13662;1.13818;1.13827;1.13795;1.13815;1.13603;1.13731;1.1379;1.13703;1.13944;1.13687;52;43;52;1.13791;1.13733;1.13597;64;-7;;
2015.02.23 07:41:32;EURUSD;1.13762;1.13797;1.13819;1.1379;1.13813;1.13584;1.13731;1.13895;1.13743;10;15;45;1.13662;1.13818;1.13827;1.13795;1.13815;1.13603;1.13731;1.1379;1.13703;1.13944;1.13687;52;43;52;1.13791;1.13733;1.13597;64;-7;;
2015.02.23 07:42:02;EURUSD;1.13764;1.13797;1.13819;1.1379;1.13813;1.13584;1.13731;1.13895;1.13744;11;15;45;1.13662;1.13818;1.13827;1.13796;1.13816;1.13604;1.13731;1.1379;1.13703;1.13943;1.13688;52;43;52;1.13791;1.13733;1.13597;64;-7;;
2015.02.23 07:42:31;EURUSD;1.13764;1.13797;1.13819;1.1379;1.13813;1.13584;1.13731;1.13895;1.13743;11;15;45;1.13662;1.13818;1.13827;1.13796;1.13816;1.13603;1.13731;1.1379;1.13703;1.13943;1.13688;52;43;52;1.13791;1.13733;1.13597;64;0;;
2015.02.23 07:43:02;EURUSD;1.13758;1.13796;1.13819;1.1379;1.13813;1.13584;1.13731;1.13896;1.13741;8;14;44;1.13662;1.13818;1.13827;1.13795;1.13815;1.13603;1.13731;1.1379;1.13703;1.13944;1.13686;51;43;52;1.13791;1.13733;1.13597;64;-7;;
2015.02.23 07:43:32;EURUSD;1.13755;1.13796;1.13819;1.1379;1.13813;1.13584;1.13731;1.13896;1.13741;8;14;44;1.13662;1.13818;1.13827;1.13795;1.13815;1.13603;1.13731;1.1379;1.13703;1.13944;1.13686;51;43;52;1.13791;1.13733;1.13597;64;-7;;
2015.02.23 07:44:02;EURUSD;1.13754;1.13796;1.13818;1.1379;1.13813;1.13584;1.13731;1.13897;1.1374;7;14;44;1.13662;1.13818;1.13827;1.13794;1.13815;1.13603;1.13731;1.1379;1.13703;1.13944;1.13685;51;43;52;1.13791;1.13733;1.13597;64;-7;;
2015.02.23 07:44:32;EURUSD;1.13756;1.13796;1.13819;1.1379;1.13813;1.13584;1.13731;1.13896;1.13741;8;14;44;1.13662;1.13818;1.13827;1.13795;1.13815;1.13603;1.13731;1.1379;1.13703;1.13944;1.13686;51;43;52;1.13791;1.13733;1.13597;64;-7;;
2015.02.23 07:44:47;EURUSD;1.13757;1.13796;1.13819;1.1379;1.13813;1.13584;1.13731;1.13896;1.13741;8;14;44;1.13662;1.13818;1.13827;1.13795;1.13815;1.13603;1.13731;1.1379;1.13703;1.13944;1.13686;51;43;52;1.13791;1.13733;1.13597;64;-7;;
2015.02.23 07:44:47;EURUSD;1.13757;1.13796;1.13819;1.1379;1.13813;1.13584;1.13731;1.13896;1.13741;8;14;44;1.13662;1.13818;1.13827;1.13795;1.13815;1.13603;1.13731;1.1379;1.13703;1.13944;1.13686;51;43;52;1.13791;1.13733;1.13597;64;-7;;
2015.02.23 07:44:47;EURUSD;1.13757;1.13796;1.13819;1.1379;1.13813;1.13584;1.13731;1.13896;1.13741;8;14;44;1.13662;1.13818;1.13827;1.13795;1.13815;1.13603;1.13731;1.1379;1.13703;1.13944;1.13686;51;43;52;1.13791;1.13733;1.13597;64;-7;;
2015.02.23 07:44:47;EURUSD;1.13757;1.13796;1.13819;1.1379;1.13813;1.13584;1.13731;1.13896;1.13741;8;14;44;1.13662;1.13818;1.13827;1.13795;1.13815;1.13603;1.13731;1.1379;1.13703;1.13944;1.13686;51;43;52;1.13791;1.13733;1.13597;64;-7;;
2015.02.23 07:46:59;EURUSD;1.13768;1.13786;1.13808;1.13788;1.13816;1.13585;1.13729;1.13879;1.13737;11;13;45;1.13659;1.13816;1.13826;1.13796;1.13816;1.13604;1.13731;1.1379;1.13703;1.13943;1.13689;52;43;53;1.13791;1.13733;1.13597;64;0;;
2015.02.23 07:47:31;EURUSD;1.13767;1.13786;1.13808;1.13788;1.13816;1.13585;1.13729;1.13879;1.13737;11;13;45;1.13659;1.13816;1.13826;1.13796;1.13816;1.13604;1.13731;1.1379;1.13703;1.13943;1.13689;52;43;53;1.13791;1.13733;1.13597;64;0;;
2015.02.23 07:48:02;EURUSD;1.13766;1.13786;1.13808;1.13788;1.13816;1.13585;1.13729;1.13879;1.13737;11;13;45;1.13659;1.13816;1.13826;1.13796;1.13816;1.13604;1.13731;1.1379;1.13703;1.13943;1.13689;52;43;53;1.13791;1.13733;1.13597;64;0;;
2015.02.23 07:48:32;EURUSD;1.13765;1.13786;1.13808;1.13788;1.13816;1.13585;1.13729;1.13879;1.13737;11;13;45;1.13659;1.13816;1.13826;1.13796;1.13816;1.13604;1.13731;1.1379;1.13703;1.13943;1.13689;52;43;53;1.13791;1.13733;1.13597;64;0;;
2015.02.23 07:49:02;EURUSD;1.13765;1.13786;1.13808;1.13788;1.13816;1.13585;1.13729;1.13879;1.13737;11;13;45;1.13659;1.13816;1.13826;1.13796;1.13816;1.13604;1.13731;1.1379;1.13703;1.13943;1.13689;52;43;53;1.13791;1.13733;1.13597;64;0;;
2015.02.23 07:49:32;EURUSD;1.13762;1.13786;1.13808;1.13788;1.13816;1.13585;1.13729;1.1388;1.13736;10;12;45;1.13659;1.13816;1.13826;1.13796;1.13816;1.13604;1.13731;1.1379;1.13703;1.13943;1.13688;52;43;52;1.13791;1.13733;1.13597;64;0;;
2015.02.23 07:50:02;EURUSD;1.13755;1.13785;1.13807;1.13787;1.13815;1.13585;1.13729;1.13881;1.13733;7;12;44;1.13659;1.13816;1.13826;1.13794;1.13815;1.13603;1.13731;1.1379;1.13703;1.13944;1.13686;51;43;52;1.13791;1.13733;1.13597;64;0;;
2015.02.23 07:50:32;EURUSD;1.13744;1.13783;1.13806;1.13787;1.13815;1.13585;1.13729;1.13883;1.13729;5;11;43;1.13658;1.13816;1.13826;1.13793;1.13814;1.13603;1.13731;1.13789;1.13703;1.13945;1.13683;50;43;52;1.13791;1.13733;1.13597;64;-7;;
2015.02.23 07:51:02;EURUSD;1.13748;1.13784;1.13806;1.13787;1.13815;1.13585;1.13729;1.13882;1.1373;6;12;43;1.13659;1.13816;1.13826;1.13793;1.13814;1.13603;1.13731;1.13789;1.13703;1.13945;1.13684;50;43;52;1.13791;1.13733;1.13597;64;-7;;
2015.02.23 07:51:32;EURUSD;1.13746;1.13783;1.13806;1.13787;1.13815;1.13585;1.13729;1.13883;1.1373;6;12;43;1.13659;1.13816;1.13826;1.13793;1.13814;1.13603;1.13731;1.13789;1.13703;1.13945;1.13683;50;43;52;1.13791;1.13733;1.13597;64;-7;;
2015.02.23 07:52:02;EURUSD;1.13757;1.13785;1.13807;1.13788;1.13815;1.13585;1.13729;1.13881;1.13734;9;12;44;1.13659;1.13816;1.13826;1.13795;1.13815;1.13603;1.13731;1.1379;1.13703;1.13944;1.13686;51;43;52;1.13791;1.13733;1.13597;64;0;;
2015.02.23 07:52:32;EURUSD;1.13765;1.13786;1.13808;1.13788;1.13816;1.13585;1.13729;1.13879;1.13736;12;13;45;1.13659;1.13816;1.13826;1.13796;1.13816;1.13604;1.13731;1.1379;1.13703;1.13943;1.13688;52;43;53;1.13791;1.13733;1.13597;64;0;;
2015.02.23 07:53:02;EURUSD;1.13768;1.13787;1.13808;1.13788;1.13816;1.13585;1.13729;1.13879;1.13737;13;13;46;1.13659;1.13817;1.13826;1.13796;1.13816;1.13604;1.13731;1.1379;1.13703;1.13943;1.13689;52;43;53;1.13791;1.13733;1.13597;64;0;;
2015.02.23 07:53:32;EURUSD;1.13775;1.13788;1.13809;1.13788;1.13816;1.13585;1.13729;1.13878;1.13739;15;13;47;1.13659;1.13817;1.13826;1.13797;1.13817;1.13604;1.13731;1.1379;1.13703;1.13943;1.1369;53;43;53;1.13792;1.13733;1.13597;65;0;;
2015.02.23 07:54:02;EURUSD;1.13777;1.13788;1.13809;1.13788;1.13816;1.13585;1.13729;1.13878;1.1374;16;14;47;1.13659;1.13817;1.13826;1.13798;1.13817;1.13604;1.13732;1.1379;1.13703;1.13943;1.13691;53;43;53;1.13792;1.13733;1.13597;65;0;;
2015.02.23 07:54:32;EURUSD;1.13776;1.13788;1.13809;1.13788;1.13816;1.13585;1.13729;1.13878;1.1374;16;14;47;1.13659;1.13817;1.13826;1.13798;1.13817;1.13604;1.13731;1.1379;1.13703;1.13943;1.13691;53;43;53;1.13792;1.13733;1.13597;65;0;;
2015.02.23 07:55:02;EURUSD;1.13778;1.13788;1.13809;1.13788;1.13816;1.13585;1.13729;1.13878;1.1374;16;14;47;1.13659;1.13817;1.13826;1.13798;1.13817;1.13604;1.13732;1.1379;1.13703;1.13943;1.13691;53;43;53;1.13792;1.13733;1.13597;65;0;;
2015.02.23 07:55:32;EURUSD;1.13786;1.13789;1.13809;1.13789;1.13816;1.13585;1.13729;1.13877;1.13742;19;14;48;1.13659;1.13817;1.13826;1.13799;1.13817;1.13604;1.13732;1.1379;1.13703;1.13942;1.13693;53;43;54;1.13792;1.13733;1.13597;65;0;;
2015.02.23 07:55:41;EURUSD;1.13786;1.13789;1.13809;1.13789;1.13816;1.13585;1.13729;1.13877;1.13742;19;14;48;1.13659;1.13817;1.13826;1.13799;1.13817;1.13604;1.13732;1.1379;1.13703;1.13942;1.13693;53;43;54;1.13792;1.13733;1.13597;65;0;;
2015.02.23 14:36:13;EURUSD;1.13162;1.13113;1.13101;1.13314;1.1355;1.13545;1.1362;1.1322;1.12981;91;68;40;1.13574;1.1376;1.13792;1.133;1.1353;1.13557;1.13613;1.13779;1.13708;1.14158;1.12901;15;14;36;1.13799;1.13734;1.13563;37;0;;
2015.02.23 14:36:43;EURUSD;1.13154;1.13112;1.131;1.13314;1.1355;1.13545;1.1362;1.13218;1.12982;90;68;40;1.13573;1.1376;1.13792;1.13298;1.13529;1.13557;1.13613;1.13779;1.13708;1.14159;1.12899;14;14;36;1.13799;1.13734;1.13563;37;0;;
2015.02.23 14:37:13;EURUSD;1.13155;1.13112;1.131;1.13314;1.1355;1.13545;1.1362;1.13218;1.12982;90;68;40;1.13573;1.1376;1.13792;1.13298;1.13529;1.13557;1.13613;1.13779;1.13708;1.14159;1.12899;14;14;36;1.13799;1.13734;1.13563;37;0;;
2015.02.23 14:37:43;EURUSD;1.13164;1.13113;1.13101;1.13314;1.1355;1.13545;1.1362;1.1322;1.12981;91;68;40;1.13574;1.1376;1.13792;1.133;1.1353;1.13557;1.13613;1.13779;1.13708;1.14158;1.12902;15;14;36;1.13799;1.13734;1.13563;37;0;;
2015.02.23 14:38:13;EURUSD;1.13157;1.13112;1.131;1.13314;1.1355;1.13545;1.1362;1.13219;1.12981;90;68;40;1.13573;1.1376;1.13792;1.13299;1.13529;1.13557;1.13613;1.13779;1.13708;1.14159;1.129;14;14;36;1.13799;1.13734;1.13563;37;0;;
2015.02.23 14:38:43;EURUSD;1.13158;1.13112;1.131;1.13314;1.1355;1.13545;1.1362;1.13219;1.12981;90;68;40;1.13573;1.1376;1.13792;1.13299;1.13529;1.13557;1.13613;1.13779;1.13708;1.14159;1.129;14;14;36;1.13799;1.13734;1.13563;37;0;;
2015.02.23 14:39:13;EURUSD;1.13154;1.13112;1.131;1.13314;1.1355;1.13545;1.1362;1.13218;1.12982;90;68;40;1.13573;1.1376;1.13792;1.13298;1.13529;1.13557;1.13613;1.13779;1.13708;1.14159;1.12899;14;14;36;1.13799;1.13734;1.13563;37;0;;
2015.02.23 14:39:43;EURUSD;1.13154;1.13112;1.131;1.13314;1.1355;1.13545;1.1362;1.13218;1.12982;89;68;40;1.13573;1.1376;1.13792;1.13298;1.13529;1.13556;1.13613;1.13779;1.13708;1.14159;1.12899;14;14;35;1.13799;1.13734;1.13563;37;0;;
2015.02.23 14:40:13;EURUSD;1.13149;1.13111;1.13099;1.13313;1.1355;1.13545;1.1362;1.13217;1.12982;89;68;39;1.13573;1.1376;1.13792;1.13297;1.13529;1.13556;1.13613;1.13779;1.13708;1.1416;1.12897;14;14;35;1.13799;1.13734;1.13563;37;0;;
2015.02.23 14:40:43;EURUSD;1.1315;1.13111;1.131;1.13313;1.1355;1.13545;1.1362;1.13217;1.12982;89;68;39;1.13573;1.1376;1.13792;1.13298;1.13529;1.13556;1.13613;1.13779;1.13708;1.14159;1.12898;14;14;35;1.13799;1.13734;1.13563;37;0;;
2015.02.23 14:41:13;EURUSD;1.13149;1.13111;1.131;1.13313;1.1355;1.13545;1.1362;1.13217;1.12982;89;68;39;1.13573;1.1376;1.13792;1.13298;1.13529;1.13556;1.13613;1.13779;1.13708;1.1416;1.12898;14;14;35;1.13799;1.13734;1.13563;37;0;;
2015.02.23 14:41:43;EURUSD;1.13156;1.13112;1.131;1.13314;1.1355;1.13545;1.1362;1.13219;1.12982;90;68;40;1.13573;1.1376;1.13792;1.13299;1.13529;1.13557;1.13613;1.13779;1.13708;1.14159;1.129;14;14;36;1.13799;1.13734;1.13563;37;0;;
2015.02.23 14:42:12;EURUSD;1.13146;1.13111;1.13099;1.13313;1.1355;1.13545;1.1362;1.13217;1.12982;88;68;39;1.13573;1.1376;1.13792;1.13297;1.13528;1.13556;1.13613;1.13779;1.13708;1.1416;1.12897;14;14;35;1.13799;1.13734;1.13563;37;0;;
2015.02.23 14:42:43;EURUSD;1.13163;1.13113;1.13101;1.13314;1.1355;1.13545;1.1362;1.1322;1.12981;91;68;40;1.13574;1.1376;1.13792;1.133;1.1353;1.13557;1.13613;1.13779;1.13708;1.14158;1.12901;15;14;36;1.13799;1.13734;1.13563;37;0;;
2015.02.23 14:43:13;EURUSD;1.13179;1.13115;1.13102;1.13315;1.13551;1.13545;1.1362;1.13224;1.1298;93;68;41;1.13574;1.1376;1.13792;1.13302;1.13531;1.13557;1.13614;1.1378;1.13708;1.14156;1.12906;15;14;37;1.13799;1.13734;1.13563;38;0;;
2015.02.23 14:43:43;EURUSD;1.13174;1.13115;1.13102;1.13314;1.13551;1.13545;1.1362;1.13223;1.1298;92;68;41;1.13574;1.1376;1.13792;1.13301;1.13531;1.13557;1.13614;1.1378;1.13708;1.14157;1.12905;15;14;36;1.13799;1.13734;1.13563;38;0;;
2015.02.23 14:44:13;EURUSD;1.13172;1.13114;1.13101;1.13314;1.13551;1.13545;1.1362;1.13222;1.12981;92;68;41;1.13574;1.1376;1.13792;1.13301;1.1353;1.13557;1.13614;1.1378;1.13708;1.14157;1.12904;15;14;36;1.13799;1.13734;1.13563;38;0;;
2015.02.23 14:44:43;EURUSD;1.13159;1.13113;1.131;1.13314;1.1355;1.13545;1.1362;1.13219;1.12981;90;68;40;1.13574;1.1376;1.13792;1.13299;1.13529;1.13557;1.13613;1.13779;1.13708;1.14158;1.12901;15;14;36;1.13799;1.13734;1.13563;37;0;;
2015.02.23 14:45:13;EURUSD;1.13152;1.1312;1.13096;1.13289;1.13538;1.13544;1.13614;1.13206;1.12986;84;77;40;1.13569;1.13758;1.13791;1.13298;1.13529;1.13556;1.13613;1.13779;1.13708;1.14159;1.12899;14;14;35;1.13799;1.13734;1.13563;37;0;;
2015.02.23 14:45:43;EURUSD;1.13155;1.13121;1.13096;1.13289;1.13538;1.13544;1.13614;1.13207;1.12986;85;77;40;1.13569;1.13758;1.13791;1.13299;1.13529;1.13557;1.13613;1.13779;1.13708;1.14159;1.129;14;14;36;1.13799;1.13734;1.13563;37;0;;
2015.02.23 14:46:13;EURUSD;1.1315;1.1312;1.13096;1.13289;1.13538;1.13544;1.13614;1.13205;1.12986;84;77;39;1.13569;1.13758;1.13791;1.13298;1.13529;1.13556;1.13613;1.13779;1.13708;1.14159;1.12898;14;14;35;1.13799;1.13734;1.13563;37;0;;
2015.02.23 14:46:43;EURUSD;1.13148;1.1312;1.13096;1.13289;1.13538;1.13544;1.13614;1.13205;1.12986;84;77;39;1.13569;1.13758;1.13791;1.13298;1.13529;1.13556;1.13613;1.13779;1.13708;1.1416;1.12898;14;14;35;1.13799;1.13734;1.13563;37;0;;
2015.02.23 14:47:13;EURUSD;1.13147;1.13119;1.13096;1.13289;1.13538;1.13544;1.13614;1.13205;1.12987;84;77;39;1.13569;1.13758;1.13791;1.13297;1.13529;1.13556;1.13613;1.13779;1.13708;1.1416;1.12897;14;14;35;1.13799;1.13734;1.13563;37;0;;
2015.02.23 14:47:43;EURUSD;1.13147;1.13119;1.13096;1.13289;1.13538;1.13544;1.13614;1.13205;1.12987;84;77;39;1.13569;1.13758;1.13791;1.13297;1.13529;1.13556;1.13613;1.13779;1.13708;1.1416;1.12897;14;14;35;1.13799;1.13734;1.13563;37;0;;
2015.02.23 14:48:13;EURUSD;1.1315;1.1312;1.13096;1.13289;1.13538;1.13544;1.13614;1.13205;1.12986;84;77;39;1.13569;1.13758;1.13791;1.13298;1.13529;1.13556;1.13613;1.13779;1.13708;1.14159;1.12898;14;14;35;1.13799;1.13734;1.13563;37;0;;
2015.02.23 14:48:43;EURUSD;1.1315;1.1312;1.13096;1.13289;1.13538;1.13544;1.13614;1.13205;1.12986;84;77;39;1.13569;1.13758;1.13791;1.13298;1.13529;1.13556;1.13613;1.13779;1.13708;1.14159;1.12898;14;14;35;1.13799;1.13734;1.13563;37;0;;
2015.02.23 14:49:13;EURUSD;1.13158;1.13121;1.13097;1.13289;1.13538;1.13544;1.13614;1.13207;1.12986;85;77;40;1.13569;1.13758;1.13791;1.13299;1.13529;1.13557;1.13613;1.13779;1.13708;1.14158;1.129;14;14;36;1.13799;1.13734;1.13563;37;0;;
2015.02.23 14:49:44;EURUSD;1.13137;1.13118;1.13095;1.13289;1.13537;1.13543;1.13614;1.13203;1.12987;82;77;39;1.13569;1.13758;1.13791;1.13296;1.13528;1.13556;1.13613;1.13779;1.13708;1.14161;1.12895;14;14;35;1.13799;1.13734;1.13563;37;0;;
2015.02.23 14:50:13;EURUSD;1.13127;1.13116;1.13094;1.13288;1.13537;1.13543;1.13613;1.13201;1.12987;81;77;38;1.13569;1.13758;1.13791;1.13294;1.13527;1.13555;1.13613;1.13779;1.13708;1.14162;1.12892;13;14;34;1.13799;1.13734;1.13563;37;0;;
2015.02.23 14:50:44;EURUSD;1.13125;1.13116;1.13094;1.13288;1.13537;1.13543;1.13613;1.13201;1.12987;81;77;38;1.13569;1.13758;1.13791;1.13294;1.13527;1.13555;1.13613;1.13779;1.13708;1.14162;1.12891;13;14;34;1.13799;1.13734;1.13563;36;0;;
2015.02.23 14:51:04;EURUSD;1.13118;1.13115;1.13094;1.13288;1.13537;1.13543;1.13613;1.132;1.12987;80;76;38;1.13569;1.13758;1.13791;1.13293;1.13526;1.13555;1.13613;1.13779;1.13708;1.14163;1.1289;13;14;34;1.13799;1.13734;1.13563;36;0;;
2015.02.23 14:51:43;EURUSD;1.13138;1.13118;1.13095;1.13289;1.13537;1.13543;1.13614;1.13203;1.12987;82;77;39;1.13569;1.13758;1.13791;1.13296;1.13528;1.13556;1.13613;1.13779;1.13708;1.14161;1.12895;14;14;35;1.13799;1.13734;1.13563;37;0;;
2015.02.23 14:52:13;EURUSD;1.13106;1.13113;1.13093;1.13287;1.13537;1.13543;1.13613;1.13199;1.12986;78;76;37;1.13569;1.13758;1.13791;1.13291;1.13525;1.13555;1.13612;1.13779;1.13708;1.14165;1.12886;12;13;34;1.13798;1.13734;1.13563;36;0;;
2015.02.23 14:52:21;EURUSD;1.13105;1.13113;1.13092;1.13287;1.13537;1.13543;1.13613;1.13199;1.12986;78;76;37;1.13569;1.13758;1.13791;1.13291;1.13525;1.13555;1.13612;1.13779;1.13708;1.14165;1.12886;12;13;34;1.13798;1.13734;1.13563;36;0;;
2015.02.23 14:52:21;EURUSD;1.13105;1.13113;1.13092;1.13287;1.13537;1.13543;1.13613;1.13199;1.12986;78;76;37;1.13569;1.13758;1.13791;1.13291;1.13525;1.13555;1.13612;1.13779;1.13708;1.14165;1.12886;12;13;34;1.13798;1.13734;1.13563;36;0;;
2015.02.23 14:53:41;EURUSD;1.13105;1.13113;1.13093;1.13287;1.13537;1.13543;1.13613;1.13199;1.12986;78;76;37;1.13569;1.13758;1.13791;1.13291;1.13525;1.13555;1.13612;1.13779;1.13708;1.14165;1.12886;12;13;34;1.13798;1.13734;1.13563;36;0;;
2015.02.23 14:54:14;EURUSD;1.13096;1.13112;1.13092;1.13287;1.13537;1.13543;1.13613;1.13198;1.12985;77;76;37;1.13569;1.13758;1.13791;1.1329;1.13525;1.13554;1.13612;1.13779;1.13708;1.14166;1.12883;12;13;33;1.13798;1.13734;1.13562;36;0;;
2015.02.23 14:54:44;EURUSD;1.13091;1.13111;1.13091;1.13287;1.13536;1.13543;1.13613;1.13198;1.12985;76;76;36;1.13569;1.13758;1.13791;1.13289;1.13524;1.13554;1.13612;1.13779;1.13707;1.14167;1.12882;12;13;33;1.13798;1.13734;1.13562;36;0;;
2015.02.23 14:55:14;EURUSD;1.13094;1.13112;1.13092;1.13287;1.13537;1.13543;1.13613;1.13198;1.12985;77;76;37;1.13569;1.13758;1.13791;1.1329;1.13524;1.13554;1.13612;1.13779;1.13707;1.14166;1.12882;12;13;33;1.13798;1.13734;1.13562;36;0;;
2015.02.23 14:55:43;EURUSD;1.13091;1.13111;1.13091;1.13287;1.13536;1.13543;1.13613;1.13198;1.12985;76;76;36;1.13569;1.13758;1.13791;1.13289;1.13524;1.13554;1.13612;1.13779;1.13707;1.14167;1.12882;12;13;33;1.13798;1.13734;1.13562;36;0;;
2015.02.23 14:56:14;EURUSD;1.13101;1.13113;1.13092;1.13287;1.13537;1.13543;1.13613;1.13199;1.12986;78;76;37;1.13569;1.13758;1.13791;1.13291;1.13525;1.13554;1.13612;1.13779;1.13708;1.14165;1.12885;12;13;34;1.13798;1.13734;1.13562;36;0;;
2015.02.23 14:56:44;EURUSD;1.13097;1.13112;1.13092;1.13287;1.13537;1.13543;1.13613;1.13198;1.12985;77;76;37;1.13569;1.13758;1.13791;1.1329;1.13525;1.13554;1.13612;1.13779;1.13708;1.14166;1.12884;12;13;33;1.13798;1.13734;1.13562;36;0;;
2015.02.23 14:57:14;EURUSD;1.13096;1.13112;1.13092;1.13287;1.13537;1.13543;1.13613;1.13198;1.12985;77;76;37;1.13569;1.13758;1.13791;1.1329;1.13525;1.13554;1.13612;1.13779;1.13708;1.14166;1.12883;12;13;33;1.13798;1.13734;1.13562;36;0;;
2015.02.23 14:57:44;EURUSD;1.13074;1.13109;1.1309;1.13286;1.13536;1.13543;1.13613;1.13198;1.12983;74;75;36;1.13569;1.13758;1.13791;1.13287;1.13523;1.13553;1.13612;1.13779;1.13707;1.14169;1.12877;11;13;33;1.13798;1.13733;1.13562;35;0;;
